FID;PSID;CSID;DSID;ordid;price;quantity
11515;27;73;4198;3289;720;4
11516;27;82;4219;3287;720;4
11517;27;74;4286;3261;720;6
11518;27;85;4182;3256;720;1
11519;17;86;4327;5606;40;2
11520;17;70;4336;5560;40;4
11521;17;84;4158;5531;40;2
11522;17;80;4235;5518;40;6
11523;17;92;4236;5446;40;3
11524;17;90;4283;5403;40;6
11525;17;84;4201;5356;40;3
11526;17;67;4097;5295;40;3
11527;17;71;4339;5275;40;1
11528;17;82;4253;5274;40;5
11529;17;87;4040;5268;40;2
11530;17;93;4356;5253;40;1
11531;17;69;4220;5249;40;1
11532;17;91;4198;5234;40;2
11533;17;91;4212;5233;40;1
11534;17;87;4277;5231;40;2
11535;17;97;4089;5214;40;4
11536;17;88;4218;5208;40;5
11537;17;85;4027;5147;40;4
11538;17;71;4380;5142;40;2
11539;17;86;4039;5069;40;4
11540;17;77;4187;5037;40;2
11541;17;93;4211;5014;40;6
11542;17;95;4273;5009;40;2
11543;17;83;4201;5005;40;4
11544;17;74;4352;4993;40;2
11545;17;91;4244;4962;40;3
11546;17;68;4333;4940;40;1
11547;17;80;4027;4876;40;6
11548;17;97;4029;4871;40;5
11549;17;67;4261;4830;40;3
11550;17;93;4268;4813;40;2
11551;17;79;4051;4756;40;5
11552;17;76;4361;4689;40;2
11553;17;72;4212;4659;40;3
11554;17;86;4270;4655;40;4
11555;17;74;4186;4633;40;2
11556;17;94;4147;4547;40;2
11557;17;77;4112;4518;40;2
11558;17;69;4325;4485;40;2
11559;17;74;4343;4449;40;5
11560;17;67;4262;4442;40;6
11561;17;81;4187;4430;40;2
11562;17;90;4089;4425;40;4
11563;17;72;4055;4383;40;2
11564;17;93;4083;4382;40;1
11565;17;78;4290;4378;40;1
11566;17;75;4187;4369;40;1
11567;17;74;4218;4366;40;1
11568;17;93;4092;4328;40;1
11569;17;94;4113;4323;40;3
11570;17;87;4140;4304;40;5
11571;17;74;4147;4300;40;5
11572;17;88;4166;4287;40;1
11573;17;70;4333;4282;40;3
11574;17;81;4321;4264;40;4
11575;17;67;4381;4246;40;1
11576;17;79;4263;4229;40;5
11577;17;80;4175;4228;40;6
11578;17;69;4200;4220;40;4
11579;17;71;4338;4211;40;6
11580;17;85;4274;4203;40;4
11581;17;73;4126;4186;40;2
11582;17;75;4206;4162;40;6
11583;17;92;4158;4134;40;6
11584;17;77;4233;4115;40;2
11585;17;89;4264;4107;40;1
11586;17;67;4144;4101;40;2
11587;17;71;4206;4090;40;6
11588;17;94;4305;4009;40;5
11589;17;90;4126;4000;40;5
11590;17;72;4203;3983;40;3
11591;17;86;4265;3982;40;1
11592;17;86;4240;3974;40;6
11593;17;68;4250;3970;40;4
11594;17;71;4377;3931;40;5
11595;17;92;4239;3880;40;1
11596;17;76;4137;3868;40;6
11597;17;70;4320;3843;40;1
11598;17;83;4133;3824;40;2
11599;17;73;4294;3795;40;2
11600;17;69;4339;3786;40;6
11601;17;95;4289;3779;40;2
11602;17;86;4030;3720;40;6
11603;17;71;4309;3694;40;6
11604;17;96;4045;3689;40;2
11605;17;76;4265;3677;40;6
11606;17;69;4362;3628;40;1
11607;17;87;4124;3611;40;4
11608;17;96;4073;3579;40;5
11609;17;76;4261;3521;40;3
11610;17;71;4285;3518;40;5
11611;17;86;4204;3505;40;4
11612;17;75;4318;3502;40;6
11613;17;80;4065;3483;40;5
11614;17;74;4180;3473;40;6
11615;17;74;4186;3471;40;3
11616;17;97;4355;3447;40;4
11617;17;72;4320;3440;40;5
11618;17;67;4027;3422;40;6
11619;17;94;4104;3387;40;5
11620;17;89;4380;3364;40;1
11621;17;85;4167;3363;40;4
11622;17;67;4365;3291;40;5
11623;17;91;4048;3284;40;1
11624;17;71;4338;3278;40;3
11625;17;79;4053;3259;40;3
11626;17;90;4300;3250;40;6
11627;17;93;4344;3226;40;6
11628;17;69;4326;3222;40;4
11629;17;97;4162;3175;40;2
11630;17;76;4120;3169;40;1
11631;17;84;4338;3165;40;6
11632;17;81;4040;3149;40;1
11633;17;77;4174;3131;40;3
11634;17;93;4148;3110;40;2
11635;17;96;4084;3081;40;4
11636;17;67;4317;3050;40;5
11637;17;79;4364;3037;40;5
11638;17;78;4050;3006;40;6
11639;18;79;4085;6113;4;3
11640;18;90;4351;6089;4;4
11641;18;79;4232;6055;4;1
11642;18;78;4041;6048;4;3
11643;18;94;4277;6035;4;1
11644;18;92;4086;6032;4;2
11645;18;83;4285;6026;4;1
11646;18;83;4146;5990;4;4
11647;18;90;4195;5988;4;3
11648;18;80;4251;5983;4;1
11649;18;67;4092;5980;4;1
11650;18;78;4156;5924;4;4
11651;18;87;4087;5901;4;5
11652;18;73;4046;5865;4;3
11653;18;94;4031;5854;4;3
11654;18;75;4212;5826;4;1
11655;18;72;4360;5825;4;6
11656;18;97;4070;5813;4;2
11657;18;92;4159;5807;4;1
11658;18;68;4377;5794;4;3
11659;18;74;4203;5685;4;3
11660;18;91;4188;5670;4;3
11661;18;82;4369;5664;4;3
11662;18;83;4132;5633;4;4
11663;18;89;4210;5615;4;1
11664;18;94;4189;5573;4;1
11665;18;96;4161;5570;4;4
11666;18;89;4170;5561;4;3
11667;18;84;4147;5521;4;3
11668;18;76;4341;5500;4;5
11669;18;88;4263;5482;4;5
11670;18;81;4248;5445;4;4
11671;18;87;4376;5431;4;5
11672;18;68;4380;5429;4;4
11673;18;72;4056;5389;4;3
11674;18;91;4208;5364;4;5
11675;18;86;4077;5359;4;3
11676;18;83;4308;5345;4;3
11677;18;74;4022;5330;4;5
11678;18;92;4219;5311;4;4
11679;18;87;4055;5299;4;5
11680;18;92;4202;5294;4;2
11681;18;89;4214;5271;4;2
11682;18;73;4204;5269;4;3
11683;18;76;4066;5237;4;2
11684;18;69;4278;5194;4;5
11685;18;75;4319;5174;4;5
11686;18;92;4281;5070;4;2
11687;18;93;4090;5055;4;3
11688;18;89;4167;5045;4;5
11689;18;79;4152;5044;4;2
11690;18;73;4125;5042;4;2
11691;18;88;4381;4985;4;2
11692;18;91;4244;4962;4;5
11693;18;93;4073;4960;4;3
11694;18;70;4020;4946;4;2
11695;18;91;4144;4917;4;6
11696;18;82;4235;4911;4;1
11697;18;92;4141;4894;4;6
11698;18;83;4074;4887;4;3
11699;18;82;4142;4880;4;6
11700;18;79;4259;4841;4;5
11701;18;70;4149;4805;4;6
11702;18;82;4080;4798;4;6
11703;18;71;4159;4793;4;1
11704;18;92;4247;4788;4;3
11705;18;90;4318;4766;4;5
11706;18;71;4087;4753;4;1
11707;18;85;4064;4703;4;6
11708;18;71;4126;4687;4;6
11709;18;80;4057;4665;4;3
11710;18;83;4024;4664;4;4
11711;18;75;4212;4529;4;5
11712;18;89;4230;4514;4;3
11713;18;89;4119;4504;4;2
11714;18;82;4046;4470;4;3
11715;18;93;4176;4444;4;1
11716;18;74;4155;4417;4;3
11717;18;69;4110;4398;4;2
11718;18;78;4145;4380;4;5
11719;18;90;4204;4335;4;5
11720;18;79;4114;4330;4;3
11721;18;96;4129;4329;4;4
11722;18;93;4092;4328;4;5
11723;18;94;4375;4262;4;5
11724;18;87;4105;4168;4;2
11725;18;96;4132;4161;4;6
11726;18;88;4086;4131;4;6
11727;18;77;4329;4129;4;3
11728;18;81;4078;4127;4;3
11729;18;74;4218;4111;4;1
11730;18;89;4264;4107;4;1
11731;18;76;4229;4102;4;1
11732;18;83;4133;4043;4;1
11733;18;97;4319;4023;4;1
11734;18;81;4209;4002;4;6
11735;18;77;4126;4001;4;3
11736;18;82;4228;3975;4;2
11737;18;70;4198;3965;4;2
11738;18;91;4065;3907;4;1
11739;18;80;4109;3871;4;4
11740;18;88;4151;3844;4;3
11741;18;83;4189;3803;4;5
11742;18;95;4314;3741;4;1
11743;18;80;4144;3710;4;5
11744;18;84;4215;3700;4;2
11745;18;84;4342;3681;4;1
11746;18;86;4215;3590;4;2
11747;18;86;4216;3586;4;3
11748;18;90;4259;3578;4;4
11749;18;76;4112;3573;4;2
11750;18;92;4380;3549;4;1
11751;18;79;4319;3545;4;5
11752;18;76;4166;3491;4;3
11753;18;79;4095;3479;4;6
11754;18;94;4244;3478;4;5
11755;18;67;4239;3437;4;6
11756;18;86;4350;3419;4;3
11757;18;81;4047;3392;4;2
11758;18;70;4159;3365;4;4
11759;18;97;4052;3347;4;3
11760;18;82;4219;3287;4;1
11761;18;78;4364;3248;4;4
11762;18;74;4074;3189;4;5
11763;18;69;4130;3184;4;6
11764;18;78;4130;3183;4;6
11765;18;81;4077;3170;4;4
11766;18;95;4099;3167;4;1
11767;18;83;4355;3136;4;6
11768;18;89;4328;3108;4;3
11769;18;69;4075;3082;4;1
11770;18;75;4365;3080;4;3
11771;18;69;4283;3049;4;6
11772;19;79;4139;6090;4.3;2
11773;19;83;4342;6070;4.3;5
11774;19;72;4219;6058;4.3;6
11775;19;80;4290;6050;4.3;1
11776;19;67;4208;6016;4.3;2
11777;19;91;4094;5998;4.3;5
11778;19;78;4366;5986;4.3;2
11779;19;94;4176;5961;4.3;6
11780;19;81;4066;5937;4.3;4
11781;19;79;4089;5927;4.3;5
11782;19;72;4353;5895;4.3;6
11783;19;67;4183;5856;4.3;4
11784;19;84;4160;5843;4.3;2
11785;19;74;4055;5840;4.3;6
11786;19;85;4092;5830;4.3;6
11787;19;79;4256;5783;4.3;3
11788;19;77;4136;5770;4.3;3
10597;12;96;4333;5589;8;4
10598;12;93;4193;5588;8;3
10599;12;80;4131;5520;8;1
10600;12;88;4229;5507;8;6
10601;12;69;4239;5494;8;2
10602;12;77;4326;5477;8;1
10603;12;81;4233;5471;8;4
10604;12;83;4165;5449;8;6
10605;12;86;4118;5415;8;6
10606;12;90;4283;5403;8;6
10607;12;78;4378;5386;8;4
10608;12;85;4200;5340;8;6
10609;12;75;4070;5278;8;6
10610;12;97;4298;5265;8;4
10611;12;91;4294;5201;8;5
10612;12;97;4364;5195;8;5
10613;12;85;4289;5169;8;3
10614;12;72;4161;5115;8;5
10615;12;89;4366;5091;8;5
10616;12;88;4303;5087;8;2
10617;12;89;4292;5020;8;6
10618;12;67;4215;5006;8;3
10619;12;84;4250;5002;8;3
10620;12;68;4038;4953;8;5
10621;12;67;4028;4933;8;2
10622;12;83;4241;4924;8;6
10623;12;73;4154;4904;8;4
10624;12;97;4247;4879;8;6
10625;12;79;4270;4854;8;4
10626;12;95;4032;4846;8;2
10627;12;96;4377;4842;8;4
10628;12;76;4048;4825;8;2
10629;12;72;4271;4808;8;4
10630;12;89;4248;4806;8;6
10631;12;69;4296;4789;8;4
10632;12;78;4246;4782;8;4
10633;12;73;4237;4755;8;3
10634;12;67;4118;4750;8;3
10635;12;90;4115;4747;8;1
10636;12;92;4088;4746;8;3
10637;12;97;4023;4736;8;2
10638;12;77;4288;4735;8;6
10639;12;94;4043;4730;8;1
10640;12;87;4223;4721;8;3
10641;12;89;4051;4678;8;5
10642;12;68;4354;4654;8;3
10643;12;94;4223;4647;8;5
10644;12;73;4174;4626;8;5
10645;12;84;4268;4622;8;5
10646;12;78;4069;4618;8;5
10647;12;84;4329;4446;8;4
10648;12;93;4176;4444;8;1
10649;12;79;4136;4438;8;2
10650;12;83;4151;4421;8;1
10651;12;74;4155;4417;8;5
10652;12;76;4076;4384;8;1
10653;12;92;4175;4379;8;6
10654;12;96;4189;4371;8;3
10655;12;75;4187;4369;8;4
10656;12;85;4351;4305;8;4
10657;12;83;4051;4274;8;4
10658;12;70;4152;4259;8;6
10659;12;69;4200;4220;8;3
10660;12;83;4134;4198;8;2
10661;12;82;4263;4159;8;2
10662;12;68;4209;4152;8;5
10663;12;67;4221;4151;8;3
10664;12;95;4250;4133;8;6
10665;12;67;4061;4119;8;6
10666;12;84;4028;4094;8;2
10667;12;76;4328;4088;8;1
10668;12;75;4197;4062;8;1
10669;12;77;4111;4052;8;5
10670;12;77;4329;4041;8;2
10671;12;84;4325;4034;8;2
10672;12;92;4064;4007;8;2
10673;12;67;4176;3945;8;5
10674;12;89;4137;3940;8;2
10675;12;91;4100;3894;8;4
10676;12;89;4221;3892;8;1
10677;12;73;4086;3860;8;5
10678;12;86;4038;3850;8;2
10679;12;70;4320;3843;8;2
10680;12;81;4313;3841;8;3
10681;12;79;4262;3826;8;3
10682;12;83;4133;3824;8;4
10683;12;82;4119;3815;8;1
10684;12;95;4382;3814;8;5
10685;12;87;4036;3810;8;4
10686;12;83;4116;3718;8;3
10687;12;76;4265;3677;8;5
10688;12;69;4295;3670;8;4
10689;12;77;4286;3652;8;2
10690;12;88;4150;3636;8;6
10691;12;94;4093;3625;8;4
10692;12;75;4259;3588;8;4
10693;12;69;4237;3496;8;1
10694;12;71;4205;3449;8;2
10695;12;72;4320;3440;8;1
10696;12;67;4239;3437;8;2
10697;12;86;4372;3426;8;6
10698;12;71;4162;3413;8;1
10699;12;67;4145;3389;8;6
10700;12;75;4214;3348;8;2
10701;12;88;4360;3249;8;2
10702;12;88;4296;3244;8;1
10703;12;83;4100;3221;8;5
10704;12;75;4368;3217;8;4
10705;12;81;4040;3149;8;2
10706;12;87;4242;3140;8;4
10707;12;88;4094;3124;8;1
10708;12;84;4220;3113;8;6
10709;12;95;4125;3111;8;3
10710;12;95;4214;3064;8;3
10711;12;89;4299;3022;8;3
10712;12;79;4111;3010;8;6
10713;13;90;4351;6089;40;1
10714;13;94;4256;6080;40;2
10715;13;94;4293;6069;40;6
10716;13;69;4275;6068;40;6
10717;13;87;4110;6044;40;3
10718;13;92;4381;6004;40;5
10719;13;70;4190;6001;40;3
10720;13;91;4094;5998;40;6
10721;13;89;4038;5981;40;6
10722;13;67;4032;5974;40;3
10723;13;74;4184;5965;40;2
10724;13;77;4221;5939;40;6
10725;13;73;4319;5930;40;5
10726;13;73;4155;5835;40;4
10727;13;69;4371;5819;40;6
10728;13;94;4040;5776;40;5
10729;13;81;4148;5746;40;2
10730;13;85;4131;5707;40;3
10731;13;76;4331;5706;40;1
10732;13;71;4129;5698;40;5
10733;13;76;4199;5628;40;1
10734;13;96;4214;5627;40;2
10735;13;70;4336;5560;40;1
10736;13;77;4306;5509;40;4
10737;13;76;4358;5495;40;5
10738;13;82;4169;5475;40;6
10739;13;74;4297;5462;40;4
10740;13;85;4076;5407;40;4
10741;13;69;4371;5367;40;5
10742;13;84;4172;5336;40;1
10743;13;96;4235;5306;40;3
10744;13;97;4298;5265;40;4
10745;13;75;4097;5242;40;4
10746;13;87;4104;5236;40;3
10747;13;71;4297;5232;40;5
10748;13;92;4345;5193;40;5
10749;13;83;4254;5191;40;1
10750;13;79;4124;5144;40;6
10751;13;69;4046;5143;40;2
10752;13;94;4366;5113;40;5
10753;13;88;4303;5087;40;3
10754;13;68;4354;5052;40;1
10755;13;76;4373;5023;40;3
10756;13;73;4375;5004;40;5
10757;13;95;4049;5003;40;3
10758;13;81;4078;4923;40;3
10759;13;72;4323;4890;40;3
10760;13;76;4166;4888;40;6
10761;13;82;4201;4882;40;3
10762;13;90;4339;4878;40;3
10763;13;74;4364;4865;40;1
10764;13;74;4193;4833;40;5
10765;13;85;4184;4769;40;3
10766;13;87;4166;4637;40;6
10767;13;70;4259;4628;40;6
10768;13;83;4340;4617;40;4
10769;13;88;4251;4586;40;4
10770;13;80;4326;4583;40;1
10771;13;82;4331;4545;40;2
10772;13;95;4179;4488;40;1
10773;13;69;4325;4485;40;5
10774;13;93;4280;4392;40;5
10775;13;89;4267;4298;40;4
10776;13;88;4166;4287;40;2
10777;13;80;4092;4278;40;1
10778;13;85;4262;4260;40;3
10779;13;78;4052;4216;40;4
10780;13;93;4126;4209;40;3
10781;13;70;4165;4208;40;2
10782;13;83;4134;4198;40;6
10783;13;96;4154;4177;40;6
10784;13;90;4213;4169;40;5
10785;13;79;4158;4156;40;3
10786;13;74;4071;4146;40;6
10787;13;72;4216;4145;40;5
10788;13;78;4270;4081;40;3
10789;13;75;4361;4048;40;5
10790;13;74;4229;4029;40;5
10791;13;87;4061;4019;40;3
10792;13;90;4126;4000;40;2
10793;13;97;4363;3998;40;6
10794;13;85;4379;3936;40;4
10795;13;79;4153;3735;40;1
10796;13;71;4058;3730;40;2
10797;13;87;4331;3728;40;4
10798;13;73;4088;3719;40;5
10799;13;83;4225;3717;40;3
10800;13;87;4308;3714;40;6
10801;13;90;4070;3699;40;2
10802;13;92;4063;3687;40;2
10803;13;94;4021;3645;40;6
10804;13;93;4184;3642;40;5
10805;13;95;4302;3605;40;1
10806;13;85;4091;3582;40;6
10807;13;83;4338;3472;40;3
10808;13;91;4186;3470;40;2
10809;13;89;4130;3467;40;6
10810;13;88;4158;3418;40;3
10811;13;77;4301;3401;40;2
10812;13;94;4091;3398;40;5
10813;13;90;4316;3381;40;4
10814;13;76;4263;3376;40;1
10815;13;72;4078;3342;40;2
10816;13;90;4244;3303;40;5
10817;13;94;4063;3247;40;5
10818;13;74;4074;3189;40;2
10819;13;90;4103;3179;40;1
10820;13;77;4174;3131;40;6
10821;13;92;4322;3119;40;2
10822;13;67;4169;3038;40;3
10823;13;91;4290;3028;40;2
10824;14;94;4256;6080;20;1
10825;14;72;4038;6066;20;2
10826;14;88;4371;6065;20;1
10827;14;91;4345;6057;20;5
10828;14;79;4232;6055;20;2
10829;14;78;4041;6048;20;6
10830;14;67;4132;6033;20;3
10831;14;74;4250;6031;20;4
10832;14;87;4332;6030;20;4
10833;14;67;4099;5984;20;1
10834;14;74;4079;5982;20;3
10835;14;86;4284;5971;20;2
10836;14;83;4059;5908;20;1
10837;14;93;4341;5884;20;2
10838;14;91;4134;5881;20;1
13453;31;91;4376;4469;750;5
13454;31;85;4353;4460;750;6
13455;31;68;4198;4448;750;5
13456;31;67;4262;4442;750;6
13457;31;70;4173;4433;750;6
13458;31;81;4187;4430;750;1
13459;31;81;4111;4429;750;2
13460;31;90;4089;4425;750;2
13461;31;79;4066;4413;750;5
13462;31;95;4133;4400;750;1
13463;31;71;4311;4381;750;3
13464;31;68;4136;4373;750;1
13465;31;75;4187;4369;750;1
13466;31;74;4218;4366;750;6
13467;31;73;4127;4352;750;6
13468;31;84;4262;4337;750;4
13469;31;73;4332;4332;750;3
13470;31;70;4368;4306;750;1
13471;31;85;4074;4255;750;5
13472;31;82;4230;4232;750;3
13473;31;77;4293;4213;750;3
13474;31;76;4219;4194;750;6
13475;31;82;4114;4189;750;2
13476;31;69;4080;4188;750;3
13477;31;69;4210;4183;750;4
13478;31;71;4300;4118;750;1
13479;31;86;4302;3913;750;1
13480;31;85;4323;3909;750;5
13481;31;70;4135;3885;750;4
13482;31;89;4302;3879;750;3
13483;31;86;4038;3850;750;1
13484;31;78;4332;3847;750;2
13485;31;81;4051;3833;750;1
13486;31;85;4271;3830;750;6
13487;31;84;4046;3829;750;6
13488;31;74;4217;3818;750;6
13489;31;78;4297;3780;750;5
13490;31;97;4089;3773;750;3
13491;31;89;4358;3770;750;1
13492;31;84;4072;3738;750;5
13493;31;92;4063;3687;750;1
13494;31;74;4147;3683;750;1
13495;31;72;4050;3678;750;3
13496;31;89;4067;3661;750;6
13497;31;73;4265;3613;750;5
13498;31;90;4259;3578;750;5
13499;31;91;4221;3523;750;5
13500;31;82;4121;3492;750;6
13501;31;97;4260;3486;750;4
13502;31;94;4244;3478;750;4
13503;31;89;4268;3469;750;1
13504;31;86;4097;3468;750;5
13505;31;74;4313;3463;750;1
13506;31;73;4278;3451;750;4
13507;31;68;4076;3394;750;5
13508;31;86;4210;3350;750;6
13509;31;72;4078;3342;750;4
13510;31;88;4156;3319;750;5
13511;31;89;4070;3316;750;5
13512;31;70;4231;3273;750;4
13513;31;83;4069;3253;750;5
13514;31;82;4284;3234;750;5
13515;31;81;4332;3224;750;4
13516;36;73;4234;4978;720;4
13517;36;74;4342;4954;720;4
13518;36;86;4032;4868;720;2
13519;36;92;4027;4835;720;4
13520;36;74;4193;4833;720;6
13521;36;71;4303;4809;720;1
13522;36;89;4248;4806;720;1
13523;36;68;4373;4792;720;6
13524;36;73;4020;4757;720;5
13525;36;83;4314;4738;720;1
13526;36;70;4048;4733;720;4
13527;36;87;4223;4721;720;6
13528;36;78;4163;4663;720;4
13529;36;74;4191;4662;720;1
13530;36;97;4044;4621;720;3
13531;36;67;4115;4606;720;3
13532;36;73;4341;4553;720;5
13533;36;71;4309;4515;720;4
13534;36;84;4260;4495;720;6
13535;36;91;4065;4478;720;6
13536;36;77;4245;4461;720;4
13537;36;83;4245;4414;720;5
13538;36;86;4186;4401;720;4
13539;36;78;4112;4301;720;6
13540;36;74;4147;4300;720;2
13541;36;80;4092;4278;720;6
13542;36;91;4129;4251;720;5
13543;36;80;4161;4234;720;1
13544;36;95;4375;4230;720;3
13545;36;71;4142;4221;720;5
13546;36;87;4344;4219;720;3
13547;36;96;4279;4190;720;4
13548;36;85;4349;4172;720;1
13549;36;80;4207;4136;720;3
13550;36;75;4282;4074;720;1
13551;36;87;4291;4065;720;2
13552;36;83;4106;4046;720;5
13553;36;90;4130;3995;720;2
13554;36;77;4146;3957;720;3
13555;36;71;4167;3915;720;1
13556;36;97;4274;3899;720;1
13557;36;95;4097;3845;720;2
13558;36;95;4379;3811;720;2
13559;36;90;4196;3782;720;2
13560;36;88;4086;3777;720;6
13561;36;86;4129;3748;720;2
13562;36;84;4066;3737;720;6
13563;36;80;4211;3724;720;5
13564;36;73;4088;3719;720;3
13565;36;80;4219;3707;720;1
13566;36;82;4274;3692;720;1
13567;36;69;4280;3686;720;1
13568;36;88;4150;3636;720;5
13569;36;90;4364;3629;720;5
13570;36;75;4227;3595;720;2
13571;36;92;4078;3569;720;1
13572;36;92;4221;3529;720;4
13573;36;70;4318;3526;720;5
13574;36;82;4302;3525;720;6
13575;36;96;4200;3513;720;1
13576;36;67;4374;3497;720;6
13577;36;92;4082;3495;720;4
13578;36;88;4019;3450;720;4
13579;36;95;4069;3439;720;1
13580;36;69;4143;3412;720;6
13581;36;76;4205;3411;720;4
13582;36;90;4126;3403;720;2
13583;36;71;4274;3380;720;1
13584;36;95;4272;3336;720;1
13585;36;96;4069;3333;720;6
13586;36;95;4105;3310;720;2
13587;36;85;4182;3256;720;5
13588;36;87;4264;3252;720;1
13589;36;90;4089;3243;720;2
13590;36;91;4369;3240;720;1
13591;36;81;4332;3224;720;4
13592;36;86;4173;3203;720;5
13593;36;87;4242;3140;720;5
13594;36;93;4148;3110;720;1
13595;36;71;4163;3102;720;3
13596;36;92;4287;3079;720;1
13597;36;85;4314;3019;720;4
13598;36;85;4361;3012;720;2
13599;37;87;4177;6120;700;1
13600;37;72;4108;6110;700;2
13601;37;93;4376;6099;700;5
13602;37;76;4106;6087;700;6
13603;37;72;4069;6042;700;1
13604;37;93;4340;5992;700;1
13605;37;91;4281;5956;700;4
13606;37;94;4023;5953;700;4
13607;37;73;4155;5835;700;4
13608;37;77;4195;5805;700;3
13609;37;81;4124;5800;700;5
13610;37;68;4297;5788;700;6
13611;37;72;4323;5755;700;2
13612;37;83;4317;5713;700;4
13613;37;86;4136;5710;700;2
13614;37;67;4058;5704;700;6
13615;37;69;4362;5675;700;1
13616;37;94;4240;5622;700;3
13617;37;80;4316;5618;700;4
13618;37;89;4231;5616;700;3
13619;37;87;4375;5591;700;2
13620;37;89;4170;5561;700;2
13621;37;93;4278;5557;700;2
13622;37;96;4034;5534;700;3
13623;37;91;4201;5498;700;4
13624;37;81;4228;5493;700;1
13625;37;91;4205;5436;700;2
13626;37;68;4190;5398;700;4
13627;37;89;4026;5342;700;6
13628;37;77;4349;5339;700;3
13629;37;76;4281;5220;700;6
13630;37;81;4381;5159;700;3
13631;37;79;4124;5144;700;6
13632;37;73;4342;5136;700;3
13633;37;82;4155;5125;700;4
13634;37;77;4169;5074;700;1
13635;37;90;4250;5065;700;3
13636;37;77;4187;5037;700;2
13637;37;97;4192;5029;700;3
13638;37;95;4265;4998;700;1
13639;37;80;4193;4987;700;5
13640;37;73;4063;4984;700;3
13641;37;87;4116;4981;700;4
13642;37;68;4163;4970;700;5
13643;37;70;4072;4942;700;2
13644;37;90;4279;4901;700;4
13645;37;90;4363;4847;700;6
13646;37;96;4377;4842;700;4
13647;37;71;4303;4809;700;6
13648;37;69;4296;4789;700;4
13649;37;78;4246;4782;700;2
13650;37;71;4022;4770;700;1
13651;37;95;4361;4748;700;5
13652;37;77;4367;4713;700;5
13653;37;78;4070;4704;700;3
13654;37;77;4132;4660;700;4
13655;37;74;4210;4632;700;5
13656;37;76;4246;4605;700;3
13657;37;69;4070;4595;700;3
13658;37;84;4332;4575;700;5
13659;37;75;4210;4531;700;4
13660;37;76;4324;4522;700;1
13661;37;93;4068;4491;700;5
13662;37;69;4221;4422;700;4
13663;37;84;4059;4387;700;4
13664;37;77;4234;4375;700;4
13665;37;73;4127;4352;700;6
13666;37;95;4027;4344;700;5
13667;37;78;4186;4341;700;6
13668;37;76;4164;4336;700;6
13669;37;91;4315;4310;700;4
13670;37;77;4040;4257;700;4
13671;37;83;4320;4253;700;1
13672;37;72;4241;4237;700;1
13673;37;69;4073;4178;700;3
13674;37;75;4084;4173;700;2
13675;37;75;4206;4162;700;6
13676;37;93;4370;4099;700;1
13677;37;79;4031;4059;700;5
13678;37;87;4061;4019;700;1
13679;37;87;4148;4006;700;6
13680;37;82;4120;3993;700;2
13681;37;95;4313;3942;700;1
13682;37;71;4377;3931;700;6
13683;37;77;4149;3902;700;3
13684;37;80;4367;3891;700;3
13685;37;82;4086;3861;700;3
13686;37;85;4080;3809;700;5
13687;37;95;4051;3785;700;2
13688;37;78;4297;3780;700;3
13689;37;86;4146;3740;700;2
13690;37;77;4165;3654;700;6
13691;37;93;4086;3649;700;1
13692;37;96;4148;3555;700;2
13693;37;84;4237;3554;700;4
13694;37;95;4154;3528;700;5
13695;37;83;4374;3515;700;4
13696;37;86;4204;3505;700;4
13697;37;69;4347;3504;700;3
13698;37;94;4244;3478;700;3
13699;37;69;4286;3460;700;1
13700;37;87;4190;3445;700;4
13701;37;72;4107;3441;700;6
13702;37;82;4237;3428;700;3
13703;37;82;4217;3427;700;4
13704;37;90;4126;3403;700;2
13705;37;96;4331;3355;700;5
13706;37;96;4284;3349;700;2
13707;37;91;4237;3341;700;1
13708;37;93;4371;3337;700;5
13709;37;92;4046;3267;700;6
13710;37;85;4364;3255;700;6
13711;37;86;4258;3191;700;4
13712;37;71;4050;3176;700;2
13713;37;69;4072;3166;700;4
13714;37;87;4279;3162;700;5
13715;37;88;4094;3124;700;3
13716;37;80;4267;3106;700;2
13717;37;71;4163;3102;700;6
13718;37;86;4109;3095;700;1
13719;37;89;4141;3075;700;4
13720;37;96;4270;3056;700;5
13721;37;71;4087;3051;700;2
13722;38;78;4327;6092;700;3
13723;38;86;4356;6081;700;3
13724;38;76;4276;6060;700;2
13725;38;71;4104;6043;700;3
13726;38;87;4332;6030;700;3
